gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,InternetService,Contract,Churn
Female,1.3764334731488659,No,No,4.227140761375708,Yes,3.155015713911457,-1.1548628699562418,No,Month-to-month,0
Female,-0.7495303158897202,Yes,Yes,-1.5837064154191915,No,-1.5359771801294748,-1.3114886938079942,No,One year,0
Female,1.2474150514796891,No,Yes,-2.4678241920630866,Yes,-0.5116491665180767,-1.5358868598003772,No,One year,1
Male,-1.5921223495701402,Yes,Yes,1.4335963769735778,Yes,-3.550940652780301,0.9919930743001087,No,Two year,0
Female,-1.3283928218009189,Yes,No,-0.6188495089045069,Yes,-2.6566644223763607,-0.3331467761835615,DSL,Month-to-month,0
Female,0.24264609059988373,Yes,Yes,-3.325069419812485,No,-0.557246685811496,-0.7777474444852909,No,One year,0
Male,4.678375113597728,No,No,0.6145545250687751,No,4.039021305825274,2.0704863095265775,Fiber optic,Month-to-month,1
Female,-0.1982403104276491,Yes,Yes,-0.878600570144967,No,-4.605869770248863,0.3800619060777033,DSL,One year,0
Male,-2.806185331968968,No,Yes,0.5249828408108643,Yes,-3.9031496742157,-2.5554268642194544,Fiber optic,Two year,0
Female,-1.9613303856365851,Yes,No,-0.9133079507048859,Yes,-3.2789106038934754,0.3821271120934897,Fiber optic,Two year,0
Female,-0.658224071805454,Yes,Yes,1.8956903869546045,Yes,-0.32797859709744787,-1.7709297498596817,Fiber optic,Two year,1
Male,-1.411957020213612,No,No,-0.9380296351779356,Yes,-0.09794313674618334,-2.66361613877431,Fiber optic,Month-to-month,0
Female,-2.7993461551843817,No,Yes,-0.49644144919510924,No,-4.643922215991599,-1.4729610784639489,No,One year,0
Male,-2.7068847516064465,Yes,Yes,-1.0346342367024928,No,-2.4368508526731816,1.302987525107584,Fiber optic,Month-to-month,0
Female,-1.2114119912042685,No,Yes,1.3615803366805204,No,-5.519632338607298,1.351616313400183,No,One year,0
Female,0.09964580267885403,Yes,No,-1.4559349328432991,No,-3.5514769719773667,-1.5144375935467274,DSL,One year,0
Male,-2.1563629064715277,No,No,-1.4746298317666913,Yes,-1.8828295057882487,-1.392853459012724,Fiber optic,One year,0
Male,0.23193176715945318,Yes,Yes,-0.31183783721348446,No,-2.4933310406471048,-0.4726325040290188,Fiber optic,One year,0
Female,-1.924040823611401,No,Yes,0.7196664908962942,Yes,-2.5020219201112304,-1.1308025254367147,No,Two year,0
Male,-1.3637613364499188,Yes,Yes,2.763540157702169,No,-1.5642665298748268,-2.287328105448845,DSL,Month-to-month,1
Female,-0.33624367557095913,No,No,-0.6329312210244853,Yes,-6.188322187159001,-2.85675942649506,Fiber optic,Month-to-month,0
Male,-0.426055763785144,Yes,Yes,-0.21280165997668243,Yes,-2.4441381789485415,-2.156001329667962,No,Two year,0
Male,1.187523172832698,No,Yes,0.3143639426771827,No,1.1384185135349054,1.773075267580139,DSL,Two year,1
Female,-1.0670720305975907,Yes,Yes,3.075023542367319,No,-1.0325657541048614,0.362576423467184,Fiber optic,Two year,0
Male,2.9663488472641815,Yes,No,0.2761300200232758,Yes,3.140061580210742,1.1483840039612088,DSL,Month-to-month,1
Male,-2.387443598457211,Yes,No,0.3645710950548404,No,-5.812361769903931,-0.8949741708237291,No,Two year,0
Female,0.061897166469807585,No,No,1.2161600213136778,No,-0.007154225982411084,1.1808531738549155,Fiber optic,Two year,0
Male,-1.9518176584229807,No,Yes,0.9132538062919049,Yes,-5.789224219976997,0.29585002883151157,No,One year,1
Female,0.5586833096905992,No,Yes,1.0410246473560063,Yes,-1.2798278080668395,1.8390994548760795,No,Two year,0
Male,1.3795857086766694,No,Yes,0.5563141097129083,Yes,3.0143869538668118,-1.262513184907748,DSL,One year,1
Female,1.9367806950216067,No,Yes,-1.5328072019635903,No,1.370321736418419,-0.44781022908605383,Fiber optic,Month-to-month,1
Female,2.3176372430254655,Yes,No,0.07274510573398418,Yes,3.3363685385501736,0.56414997354021,Fiber optic,Two year,1
Male,2.1592256431812107,No,Yes,4.922428115100786,Yes,5.9446141625347195,-1.4037653535359542,DSL,One year,0
Male,0.4333271584134071,Yes,No,2.1575061272536558,Yes,1.330304518551526,-0.06475900207931096,Fiber optic,Month-to-month,0
Male,-4.837763757101401,Yes,No,0.4748501238845064,No,-4.188814555088214,-2.6984469398766846,No,One year,0
Male,-1.7175391504097803,Yes,Yes,-0.5760047999538603,Yes,-6.571861665859463,0.408097773649982,No,Month-to-month,0
Female,-0.563854266668739,No,No,-1.7173304410088934,No,-2.0623076649574226,3.0746769770806868,Fiber optic,Month-to-month,1
Male,-0.9841941447432033,Yes,Yes,0.24483723088655274,No,-2.7069886458700343,0.3258024910501621,No,Month-to-month,0
Male,-1.1915734550786083,No,Yes,1.1956395504847657,Yes,-3.1032354332966596,-0.6697100054885379,Fiber optic,Two year,0
Female,2.2395219334233296,No,No,1.7529383290941658,No,1.8075360686386248,0.30574582387580573,DSL,One year,1
Female,-1.332296872501606,No,Yes,-1.2495683863429123,No,-4.435206943846644,0.47262941607839426,No,Two year,0
Male,0.05015604891405934,No,Yes,1.6572576014433391,Yes,-1.9235675486310089,3.0200506629839,Fiber optic,One year,0
Male,-0.6942047146757256,No,Yes,1.6723580217737997,No,-1.8087063816626507,0.3661767616112763,DSL,Month-to-month,0
Female,-2.6463263375131727,No,Yes,-0.1955446559566073,Yes,-6.83425857339145,-2.6096838117406858,Fiber optic,Two year,0
Female,-2.3346258418200314,Yes,Yes,-1.0471904670437193,No,-3.582874469002615,-1.9610701222687519,Fiber optic,Two year,0
Male,-1.665232982536748,No,Yes,-2.1394939270564852,Yes,-4.429955730369003,-1.4664890411895695,Fiber optic,Two year,0
Female,1.0088724537859197,No,No,-2.1857114251101395,Yes,-2.19059492140463,1.9311749066342037,Fiber optic,One year,0
Female,1.3464714211609223,No,Yes,-4.031186184576582,No,-2.156255723249032,2.051081547434892,No,Two year,0
Female,-0.8127788922314012,No,Yes,-2.580150225573358,Yes,-3.020556733245622,-2.257196726578549,Fiber optic,Two year,0
Male,-3.4823387736556572,No,No,-0.923716204552605,Yes,-3.9514593606750275,-2.8347496785755073,No,One year,0
Male,3.243151702896812,No,No,-0.560944299869893,Yes,4.515160318713224,-1.4354087892746592,DSL,Month-to-month,1
Male,-0.13812359894347748,Yes,Yes,2.747990104757408,No,-1.125169167235861,1.3837908392693479,Fiber optic,One year,0
Male,0.8364991782149647,Yes,Yes,-1.3467977909868472,Yes,-0.709232323627464,2.0006809563032695,DSL,Month-to-month,1
Female,-0.5321237001900989,No,Yes,-0.8527248322648049,No,-7.518865536188136,-0.6413877532424839,DSL,Month-to-month,1
Female,-0.5704581307152101,No,No,-4.6898247632651575,Yes,-5.030372464595818,-1.3736871587005055,No,Month-to-month,0
Male,-0.5777352165229015,Yes,Yes,-0.6892603142091699,Yes,-2.890709363557225,1.9682442162739004,DSL,One year,1
Male,-2.317896355150694,No,Yes,1.7312229589178854,Yes,-0.42538008595376103,-2.8259482374712674,Fiber optic,One year,1
Female,-3.17999908319303,Yes,Yes,-1.3038215905989357,No,-7.402418204147342,0.8017356196932722,DSL,Month-to-month,0
Male,-2.788930157457303,Yes,No,-1.053272898783264,Yes,-5.669274971943805,-1.0677429933305496,Fiber optic,Month-to-month,0
Male,0.6276510856294588,No,Yes,2.351944778237912,Yes,-0.09892791178311255,2.1046813067785295,DSL,One year,0
Male,-2.8882279652572374,Yes,Yes,-1.018812476181663,Yes,-6.560804159107466,1.7743240438402978,Fiber optic,Month-to-month,0
Male,1.1620047233667314,No,Yes,2.20515881057607,Yes,1.447978457276624,0.02702322612259822,Fiber optic,Month-to-month,1
Male,0.8626062258625518,No,Yes,2.1165020731525654,No,0.9749039168158107,-0.709836737682335,DSL,Two year,1
Male,-2.38988471373937,No,No,-0.6672970368811175,No,-3.745363854435888,1.6281145974050064,No,One year,0
Male,-1.862239846755041,Yes,No,-0.08095934222127932,No,-4.451007313276967,0.6634064485039286,No,Month-to-month,0
Female,-0.5219453543486772,No,Yes,2.6281455742934803,No,1.2974023174058884,-2.2074952992636536,Fiber optic,One year,0
Male,-2.587985684990204,No,No,0.5979151466543791,No,-5.761141857295601,-1.8459386613323157,DSL,One year,0
Male,-3.2495491226461355,Yes,Yes,-1.6860141225795697,No,-6.556197144544849,1.4514838966926527,DSL,One year,0
Female,0.43240385083544597,No,Yes,3.230777572781606,Yes,0.5084186110730982,0.5961011301435573,DSL,One year,0
Female,-2.694994651528592,Yes,Yes,-0.47811304743158045,No,-5.170859733703306,-3.8122854859881543,DSL,Two year,0
Female,1.0588435083093777,No,No,-2.3766753635851487,Yes,-1.3585067317355017,1.0321015894452956,Fiber optic,Month-to-month,0
Male,-1.602412047946669,No,Yes,-1.725033614834334,Yes,-5.823873922545693,0.5664685149347635,DSL,Two year,1
Male,0.08260757994960333,Yes,No,0.6947976256259768,No,-0.28266185734495897,0.6390155241981201,Fiber optic,One year,0
Female,-0.8234542835874836,Yes,No,1.1302269711532902,Yes,-1.6645654248612236,-0.7272405820522068,DSL,Month-to-month,0
Male,1.24834019344462,No,Yes,-2.2449776589978563,No,-2.943030456661811,1.8645189196447585,Fiber optic,One year,0
Male,-0.7357088470370186,No,Yes,-1.4468837742744025,No,-1.7018529648646712,-2.6643172469338126,Fiber optic,Month-to-month,0
Male,-2.2507745779488206,No,No,1.8693397101537266,No,-3.4932868704353237,-2.6016045185127465,No,Two year,1
Male,2.244577800460422,Yes,Yes,-2.345804244135369,Yes,-1.6095826421983646,3.1613165812927058,Fiber optic,Two year,0
Female,0.6016371198847359,Yes,No,0.2600085467983071,No,1.144176953703484,1.0164479238800648,No,Two year,1
Female,-0.9324948607226461,No,Yes,0.8153815482915425,Yes,-3.8153680960596073,2.4670640833071973,DSL,One year,0
Female,-3.692947946950471,Yes,Yes,-0.2260596107732562,Yes,-7.913636611308169,0.910077706451743,DSL,Two year,0
Male,-0.8892954787949321,Yes,Yes,-0.9144690833983903,No,-4.763862154386701,-1.543136573671295,Fiber optic,One year,0
Female,-0.7182605859411172,No,Yes,0.39989194343300993,No,-0.6061253974273044,2.0351152261252357,DSL,Month-to-month,1
Female,-1.54939773246782,No,No,-1.1616497243177046,Yes,-4.7819778540289075,-1.613659141988946,Fiber optic,Month-to-month,1
Female,-1.2928393204315167,No,Yes,-0.06198941293203397,Yes,-3.650102037385232,-0.36401518083641204,Fiber optic,One year,0
Male,-0.713753097636894,No,Yes,-0.45618388493247,Yes,-1.7132339660037998,-0.4906152824010832,Fiber optic,One year,0
Male,-3.639189101318766,No,No,-1.014001301443703,Yes,-0.798513752482147,1.503450881448254,No,Two year,1
Male,-0.2541421145342093,No,No,-4.04630587128811,No,-3.512926534710083,-0.02043999545697539,DSL,One year,1
Female,-0.62998577284675,Yes,No,1.3214820356260915,Yes,-0.7899726450707952,3.3400228699992023,DSL,One year,0
Female,1.042614512608667,Yes,Yes,-1.8578865643593798,No,-3.8089826819889416,0.3150215905160274,DSL,Two year,0
Female,-1.5025904678476305,No,No,-3.371526259433039,No,-4.202629576124368,-0.9257978639105441,No,Month-to-month,0
Female,-2.966987727319591,No,No,-0.8139445408134345,No,-7.579667582692641,-1.6584073658621656,No,Month-to-month,0
Female,-0.4651901263960828,No,Yes,-0.7802444566784352,Yes,-4.680232113455121,1.9436123106170577,DSL,Month-to-month,0
Male,0.29030971932397875,No,No,-2.2833267102353183,No,-1.6839468116413667,-0.06550543562524858,No,One year,0
Female,-1.4438219423581988,Yes,No,0.21695585619218483,Yes,-4.456723744033226,0.90709293356745,Fiber optic,One year,0
Male,-2.9656132144516567,No,Yes,1.4663640758947074,No,-6.911479054726992,-5.598241874747658,Fiber optic,One year,0
Male,-0.21820899289815432,No,No,-1.63418770966941,No,-2.690617339271275,0.16307062426068697,Fiber optic,One year,0
Male,0.04083296900497424,Yes,Yes,1.2097559083633393,No,-3.470446754611867,0.9493913653371959,Fiber optic,One year,0
Female,1.5016215030574833,Yes,Yes,-0.1965495883699495,No,-0.9610713987964189,0.5768629757033317,Fiber optic,Month-to-month,0
Female,-2.4423227262423186,Yes,No,-0.09171074212269081,Yes,-4.019369492282697,1.0581969761968446,No,Two year,0
Female,-1.9046411057689911,Yes,No,0.3785227794527106,No,-2.8110815287464472,-0.3950523542420743,No,Month-to-month,0
Female,-0.6252408972672873,No,No,-0.9317967896498952,No,-4.049029106300357,-0.7629063920488295,Fiber optic,One year,0
Male,0.14480793377866763,Yes,No,1.6742619680197373,No,-3.3553518101299047,5.728263058524002,No,Two year,0
Female,-0.33449494274137503,No,No,-0.13933585607310173,Yes,-2.608486687606091,0.9580643754507785,DSL,Two year,0
Male,1.0304447507694179,No,No,-1.1466841923861764,Yes,-1.2090277484144656,0.35418821779446397,Fiber optic,Month-to-month,1
Female,-0.6561676737454811,Yes,Yes,0.0079141510658427,No,0.5039676305428418,1.9638028144431785,DSL,One year,1
Female,-0.08152926272720407,No,Yes,-2.4772083538697043,Yes,-1.73898185120518,0.11163713263435726,DSL,Month-to-month,0
Male,-1.5039309609982006,Yes,No,-0.10255393900284138,Yes,-5.491226286413316,1.6287569968988458,DSL,One year,0
Male,0.19794321158570216,No,Yes,3.6550397873221447,No,1.046816653979647,-0.2609271483127027,DSL,Month-to-month,1
Male,-1.2064342363325262,Yes,Yes,-0.4726137615675998,No,-2.1455783402667166,-3.2342824164912054,No,Two year,1
Male,-2.50050021582895,Yes,Yes,0.7478241198896274,Yes,-4.435630489775842,-0.27646982891234284,Fiber optic,Two year,0
Male,-0.8092743406298009,No,Yes,0.3771176282768449,Yes,-3.174201049744593,-1.2011297699144083,Fiber optic,One year,0
Male,-1.31162052352189,Yes,Yes,0.1253845316504949,Yes,-1.0183501237000467,-0.9087780099994629,Fiber optic,Month-to-month,1
Male,-1.5735604754346038,No,Yes,2.1544197491917556,No,-2.665026600082413,-4.190009646071675,Fiber optic,Two year,1
Female,-0.3418192974301498,No,No,2.269342331406578,Yes,-2.2252896041128216,3.2650879525497905,No,One year,0
Female,-0.7578513190678025,Yes,Yes,-2.6708453479830254,Yes,-3.5928826694672606,-1.6224953498213002,DSL,Two year,0
Female,-2.959206721241399,No,No,-1.104108998845005,Yes,-6.842044056239833,1.0898942731989016,Fiber optic,Month-to-month,0
Female,-2.4846660499788906,No,No,1.3758216348312287,No,-4.4253818731401955,-0.7159049997805409,No,One year,1
Female,-2.3657828787731026,No,Yes,0.14605398900526356,No,-4.345668764562596,0.9888157061345576,Fiber optic,Month-to-month,0
Female,-1.306219903391403,No,Yes,-0.7235524613205104,Yes,-4.037775401434166,-1.4617930601681324,DSL,Two year,0
Male,-0.5433920446583846,No,Yes,0.9281941928370566,Yes,-4.3251327756148115,-1.5757431302677187,Fiber optic,Two year,1
Female,1.0360748196488918,No,No,0.795676959383613,Yes,0.9439427943792897,-0.5380885388083171,DSL,Two year,1
Male,0.45055480680760374,Yes,No,-3.0946342959055193,Yes,-1.7607929854992024,1.153321767362153,Fiber optic,Month-to-month,0
Female,0.3620094787224488,Yes,No,-0.4031114298649612,Yes,-0.5097042999884698,2.6453581520450653,DSL,Two year,1
Male,-1.8797758951566839,No,Yes,0.49100085591678977,No,-6.199992860413514,-2.4740304043364514,DSL,Two year,0
Female,-0.32110683484773417,No,No,-0.3130767219075359,Yes,0.37106895167595727,-1.3243587867554742,No,Two year,1
Female,-0.700225971601972,Yes,No,-1.7669383753513985,Yes,-0.14787063346521245,3.432752887267778,DSL,Two year,1
Female,-1.7421956245857009,Yes,No,0.02798875256590172,Yes,-4.831976686061468,0.4059280897857531,DSL,Two year,0
Female,2.246131875223377,No,Yes,-3.9287609194006574,Yes,-1.329029140577909,1.3614765970060432,Fiber optic,Two year,1
Male,0.031019892495735224,No,No,-2.519685359061949,No,0.06306153407147375,2.4865300616137747,DSL,Month-to-month,1
Male,-1.825563116885684,Yes,No,-2.1572733249593896,No,-4.7131150331260345,-0.7038050411387284,Fiber optic,One year,1
Female,-2.4237650531464086,No,Yes,-1.5010403125229987,Yes,-4.773490433019179,1.7604544627401153,No,One year,0
Male,2.7458217746378852,No,No,-2.9242787712866747,No,2.1087559093907267,-1.035628243380133,Fiber optic,Month-to-month,1
Male,-2.3615835994972656,Yes,Yes,-1.6577791304083616,Yes,-0.5284822841239142,-1.653910750495176,DSL,One year,1
Female,-1.3832479196361578,No,No,0.7549488103856337,No,-5.7063875456060265,-0.4615252642309209,No,Two year,0
Female,-0.07697840710646209,No,Yes,-0.9855666261619853,Yes,0.518313161105167,-0.06732636657616808,DSL,Month-to-month,1
Female,-1.1714195902383844,No,No,-0.7106039719185776,Yes,-2.0440608684032275,0.8409303632374844,No,One year,1
Female,-0.5270017333438427,Yes,Yes,-0.4935884245593385,No,-4.4216378678535895,-0.8439536404576078,Fiber optic,One year,0
Female,4.373768452194973,No,No,1.034335154699761,Yes,6.0983544161027625,0.5764490058314555,DSL,Two year,1
Male,1.4454381163043055,No,Yes,2.394990811672045,No,0.6317516411146299,1.6166621919618582,No,Two year,0
Female,-2.0935353654424667,No,No,-1.4835826840855981,No,-4.369515919597831,-2.3293170221159993,No,Month-to-month,0
Female,-0.3898623214051886,Yes,Yes,-0.5568754183866405,Yes,-2.0912411020385817,1.2969713051243632,No,One year,0
Female,-2.0377380791345012,Yes,No,0.4698575517781498,Yes,-2.0134733654731476,-2.9908256004538503,Fiber optic,Month-to-month,0
Female,-0.29228304455036713,No,No,-1.102155498029331,Yes,-4.196772180344107,-0.09511819257053333,Fiber optic,Month-to-month,0
Female,-0.8949805374713228,No,Yes,-2.7550584365173276,Yes,-4.80403683487383,0.835715364505603,Fiber optic,One year,0
Male,0.5435942877711184,Yes,No,-1.9263352067512174,No,-0.3325122472714659,0.5390435837514802,No,Two year,0
Female,-1.6490955821813484,Yes,Yes,-1.0651035336227062,No,-4.222239141217593,-0.9299019878974804,DSL,Month-to-month,0
Male,-0.9687722022852165,No,No,-0.28030093994356853,Yes,-1.0114937956292085,-3.9812827950811203,No,Month-to-month,1
Male,0.021845588063251986,Yes,Yes,-2.1679100816849077,Yes,-1.4123062696963868,1.9795768042776931,DSL,Two year,0
Male,-0.5398987192431992,Yes,Yes,-2.3083768267639293,No,-4.478481181557832,-0.7601121234832972,No,One year,0
Female,-1.5579497518300514,Yes,No,0.2823841223535961,Yes,-4.409523761866617,-0.19851537900291216,Fiber optic,One year,0
Female,0.8165191534201208,Yes,No,-2.962096916971751,Yes,-4.405655068742942,-2.3504918759350506,Fiber optic,Month-to-month,0
Female,-2.508413388504192,No,No,0.12987877545101334,No,-6.482571386345804,0.1658260226945042,DSL,One year,0
Male,0.7626107208949078,Yes,Yes,-0.8326649440998046,Yes,0.16833794028857868,-0.8660876175879273,DSL,Two year,0
Female,-1.9012573331036131,Yes,Yes,1.0046336487647785,No,-3.4445733902815348,-1.4944163876122167,Fiber optic,Month-to-month,0
Male,-1.018458030686073,No,No,1.5104600997115454,No,-0.034103407664682256,-1.1592859943926754,DSL,One year,0
Female,-1.0672582600128842,No,No,-3.159622273860205,No,-0.9134413506437296,-4.184249537720336,Fiber optic,Two year,0
Male,-0.05279908932545396,No,Yes,-2.7015137957198663,Yes,-2.8567750671528245,1.34214770799157,No,Two year,1
Female,2.24066437425304,No,Yes,3.6557646183082366,Yes,6.329715667139348,-0.26963437536542023,DSL,Month-to-month,1
Female,-1.714388271637592,Yes,No,-0.8976722512031359,No,-2.554907520797644,-4.404133773515599,Fiber optic,Month-to-month,0
Male,-0.5060492213217436,Yes,No,1.4415922547711917,Yes,-3.0653546877742395,1.0777272285246844,Fiber optic,Two year,0
Male,-3.0571523028198655,No,No,0.7420768477709436,No,-7.254177246307656,2.98532119713707,Fiber optic,Two year,0
Male,-2.5599847451249564,Yes,Yes,-0.8666189843664254,No,-5.9402282290126545,1.9829642453870147,Fiber optic,Month-to-month,0
Female,0.033392719067061316,No,No,2.14475642310052,No,-0.3514874501784084,1.3108165744823799,DSL,Month-to-month,0
Female,-1.829249038232401,Yes,Yes,0.9179298302115128,Yes,-6.665863201192088,5.192527812144092,Fiber optic,Month-to-month,0
